gene_id	SJINF053_211_withinKeepPairs
ONECUT3	0.0
CEMP1	0.0
OLIG2	3.0
C21orf62	12.23
C21orf62-AS1	45.0
PPP1R12BP2	0.0
RNPS1	3535.24
HSP90AB2P	5.0
DAZ2	0.0
USP17L6P	1.0
HSP90AA5P	1.0
RP11-689P11.2	29.0
AC074389.6	0.0
RP11-404K5.2	0.0
NYNRIN	1810.0
DNAJC19	198.92
DEFB109P1B	0.0
IFITM5	6.0
OR7E161P	0.0
SMIM21	0.0
CTA-373H7.7	0.0
DEFB109P1B	0.0
DEFA7P	0.0
C18orf63	0.0
DEFA1	2.5
DOK6	23.0
HN1L	3137.78
RP13-212L9.1	0.0
IGLL3P	0.0
TMEM211	0.0
SERPINB11	0.0
SERPINB4	0.0
SERPINB5	0.0
ZDHHC11B	103.63
AP000350.7	0.0
KRTAP19-8	0.0
KRTAP20-3	0.0
KRTAP20-4	0.0
KRTAP22-2	0.0
KRTAP27-1	0.0
RP11-503N18.1	0.0
EGFEM1P	8.0
GOLGA8O	813.13
CTD-2008L17.2	0.0
TMEM191C	74.52
KB-1183D5.13	0.0
RP11-400K9.2	0.0
P2RX6P	0.0
RPL23AP57	0.0
HERC2P9	2678.03
RNASE13	0.0
GYG2P1	0.0
Z69890.1	1.0
HBA1	1670.54
HBM	8.0
HBZP1	0.0
TCEB3B	4.0
RP11-1084I9.1	0.0
ATP10A	1266.0
ANKRD20A9P	0.0
DUXAP8	0.0
ANKUB1	5.0
TSSK2	0.86
HNRNPA1P4	1.21
CTD-2308N23.2	0.0
PRR23A	0.0
FOXL2NB	4.0
HCP5	2590.0
HLA-H	128.63
HCG27	45.2
RP11-93O17.2	0.0
COL6A6	9.0
H1FX-AS1	25.79
RAB12	845.0
LRRC30	0.0
TMEM200C	735.93
PPIAP30	5.0
OR10C1	0.0
TXNRD3NB	1.0
HLA-A	27455.72
HACD2	2243.0
CFAP44	1524.0
CD200R1L	0.0
RP11-553A10.1	0.0
LNP1	17.02
OR5K3	0.0
VGLL3	5.0
PRSS50	8.27
KRBOX1-AS1	0.0
TRIM71	13.0
ZCWPW2	5.0
ANKRD28	10569.07
COLQ	325.5
METTL6	217.0
AC022007.5	9.0
THUMPD3-AS1	349.12
XKR4	1.0
Y_RNA	0.0
RNU6-1292P	0.0
RNVU1-7	0.0
RNU6-46P	0.0
RNU1-28P	0.0
RNU6-354P	0.0
RNU6-132P	0.0
SNORA18	0.0
RNU6-47P	0.0
RNU6-877P	0.0
RNU1-27P	95.25
SNORA57	0.68
RNU6-1286P	0.0
RNU6-841P	0.0
RNU6-25P	0.0
RNU6-431P	0.0
SNORD58A	0.0
SNORA22	0.0
RNU6-425P	0.0
RNU6-946P	0.0
RNU6-1296P	0.0
SNORD116-11	0.0
SNORD24	0.0
SNORA2A	0.0
RNU6-1336P	0.0
RNU6-477P	0.0
RNU6-338P	0.0
RNU6-741P	0.0
RNY1P5	0.0
RNU6-1264P	0.0
SNORD45C	0.0
SNORD116-14	0.0
SNORA69	0.0
RNU6-979P	0.0
RNU1-39P	0.0
RNU6-1	0.0
RNU6-969P	0.0
RNU1-63P	0.0
SNORD60	0.0
RNU6-657P	0.0
SNORA80B	0.0
SNORA22	1.0
RNU6-1062P	0.0
Y_RNA	0.0
SNORA70	0.0
RNU6-672P	0.0
Y_RNA	0.0
Y_RNA	0.0
RNU6-449P	0.0
RNU6-1279P	0.0
Y_RNA	0.0
Y_RNA	0.0
SNORA2	0.0
SNORA20	0.0
SNORA70G	1.0
Y_RNA	0.0
RNU1-1	0.0
RNU6-608P	0.0
SNORD116-17	0.0
RNU6-1039P	0.0
Y_RNA	0.0
Y_RNA	0.0
SNORA70	0.0
Y_RNA	0.0
Y_RNA	0.0
RNU6-573P	0.0
Y_RNA	0.0
RNU6-471P	0.0
Y_RNA	0.0
RNU6-945P	0.0
RNU6-32P	0.0
Y_RNA	0.0
Y_RNA	0.0
RNU6-144P	0.0
Y_RNA	0.0
SNORD21	0.0
RNU6-730P	0.0
Y_RNA	0.0
RNU6-157P	0.0
RNU6-1189P	0.0
RNU6-1036P	0.0
RNU1-109P	0.0
SNORD116-18	0.0
Y_RNA	0.0
Y_RNA	0.0
SNORA56	0.85
RNU6-442P	0.0
RNY1P8	0.0
RNU1-73P	0.0
Y_RNA	0.0
RNU6-723P	0.0
RNU6-1040P	0.0
RNU1-11P	0.0
RNU6-128P	0.0
Y_RNA	0.0
Y_RNA	0.0
Y_RNA	0.0
RNU6-1227P	0.0
RNU6-1080P	0.0
RNU6-147P	0.0
Y_RNA	0.0
RNU6-26P	0.0
Y_RNA	0.0
Y_RNA	0.0
RNU6-444P	0.0
RNU6-133P	0.0
Y_RNA	0.0
RNU6-546P	0.0
Y_RNA	0.0
Y_RNA	0.0
RNU6-1074P	0.0
RNU6-1056P	0.0
RNU6-756P	0.0
RNU6-1027P	0.0
RNU6-259P	0.0
SNORD116-9	0.0
Y_RNA	0.0
RNU6-1126P	0.0
RNU6-468P	0.0
SNORA36	0.0
RNU6-936P	0.0
RNU6-641P	0.0
Y_RNA	0.0
RNVU1-18	0.0
Y_RNA	0.0
Y_RNA	0.0
Y_RNA	0.0
RNU6-484P	0.0
RNU6-620P	0.0
RNU6-643P	0.0
RNU6-142P	0.0
RNU6-245P	0.0
RNU6-1083P	0.0
Y_RNA	0.0
RNU6-1323P	0.0
SNORD101	0.0
SNORA30	0.0
Y_RNA	0.0
RNU6-317P	0.0
RNU6-787P	0.0
SNORA6	2.54
RNU6-418P	0.0
RNU6-10P	0.0
RNU6-152P	0.0
RNU6-203P	0.0
RNU6-435P	0.0
RNU6-949P	0.0
Y_RNA	0.0
RNU6-116P	0.0
Y_RNA	0.0
RNU6-44P	0.0
RNU6-211P	0.0
SNORD37	0.0
SNORA32	0.0
RNU6-637P	0.0
RNU6-213P	0.0
Y_RNA	0.0
SNORA75	0.0
Y_RNA	0.0
RNU6-224P	0.0
Y_RNA	0.0
SNORA15	0.0
RNU6-701P	0.0
RNU6-76P	0.0
RNU6-629P	0.0
Y_RNA	0.0
RNU1-129P	0.0
Y_RNA	0.0
Y_RNA	0.0
RNU6-811P	0.0
Y_RNA	0.0
SNORA32	0.68
RNY3P7	0.0
RNU6-639P	0.0
RNU6-926P	0.0
RNU6-968P	0.0
RNU6-1293P	0.0
Y_RNA	0.0
Y_RNA	0.0
RNU6-815P	0.0
Y_RNA	0.0
SNORA10	0.0
RNU6-38P	0.0
Y_RNA	0.0
Y_RNA	0.0
RNU6-483P	0.0
Y_RNA	0.0
Y_RNA	0.0
RNU6-849P	0.0
RNU6-260P	0.0
RNU1-138P	0.0
Y_RNA	0.0
Y_RNA	0.0
RNU6-974P	0.0
RNU6-1032P	0.0
U1	3.0
RNU6V	0.0
RNU6-20P	0.0
SNORA1	0.0
RNU1-74P	0.0
RNU6-1029P	0.0
SNORA5A	0.0
RNU6-746P	0.0
Y_RNA	0.0
RNU6-409P	0.0
RNU6-413P	0.0
RNU6-206P	0.0
Y_RNA	0.0
RNU6-209P	0.0
Y_RNA	0.0
Y_RNA	0.0
RNU6-890P	0.0
SNORA18	0.0
Y_RNA	0.0
RNU6-895P	0.0
SNORA51	0.0
RNY3P5	0.0
RNU6-571P	0.0
RNU6-427P	0.0
RNU6-214P	0.0
Y_RNA	0.0
RNU6-767P	0.0
Y_RNA	0.0
RNU5A-6P	0.0
RNU6-207P	0.0
Y_RNA	0.0
RNU6-187P	0.0
RNU6-356P	0.0
SNORA70F	0.0
RNU6-398P	0.0
RNU6-533P	0.0
RNU6-761P	0.0
RNU6-1103P	0.0
SNORA51	0.0
RNU6-1310P	0.0
RNU6-190P	0.0
RNA5SP87	0.0
SNORA75	1.0
SNORA70	0.0
RNU6-1008P	0.0
RNU6-48P	0.0
RNU6-1200P	0.0
RNU6-217P	0.0
RNU6-42P	0.0
Y_RNA	0.0
RNU6-1124P	0.0
SNORA9	0.0
SNORA51	0.0
RNU6-36P	0.0
RNU6-98P	0.0
SNORA72	0.0
SNORA24	0.0
Y_RNA	0.0
RNU6-458P	0.0
RNU6-1013P	0.0
RNU1-136P	0.0
SNORA70	0.0
SNORA29	0.0
Y_RNA	0.0
Y_RNA	0.0
SNORA7	0.0
Y_RNA	0.0
RNU6-439P	0.0
RNU1-52P	0.0
RNU6-1181P	0.0
RNY1P6	0.0
RNU6-481P	0.0
RNU6-80P	0.0
RNU6-432P	0.0
RNU6-689P	0.0
Y_RNA	0.0
RNU6-1024P	0.0
Y_RNA	0.0
Y_RNA	0.0
RNU6-1042P	0.0
RNU6-4P	0.0
RNU6-514P	0.0
RNU4-52P	0.0
SNORA70B	0.0
RNU4-31P	0.0
RNU6-281P	0.0
SNORD15A	0.0
RNU6-708P	0.0
SNORA20	0.0
SNORA36A	0.0
RNU6-1324P	0.0
Y_RNA	0.0
Y_RNA	0.0
SNORA76A	0.0
RNU6-1201P	0.0
Y_RNA	0.0
SNORA70	0.0
Y_RNA	0.0
RNU6-793P	0.0
SNORA51	0.0
RNU6-74P	0.0
RNU6-675P	0.0
Y_RNA	0.0
RNU6-5P	0.0
Y_RNA	0.0
RNU6-1316P	0.0
RNU6-474P	0.0
RNU6-17P	0.0
RNU6-1145P	0.0
RNU6-1144P	0.0
RNU6-13P	0.0
SNORA7	0.0
SNORA8	0.0
Y_RNA	0.0
SNORD61	0.0
RNU6-662P	0.0
RNU6-40P	0.0
Y_RNA	0.0
RNU6-49P	0.0
RNU6-198P	0.0
U8	0.0
SNORD63	0.0
Y_RNA	0.0
RNU6-610P	0.0
RNU6-574P	0.0
Y_RNA	0.0
RNU6-842P	0.0
RNU6-524P	0.0
Y_RNA	0.0
RNU6-622P	0.0
RNU6-820P	0.0
SNORD116-2	0.0
SNORA5	0.0
RNU6-611P	0.0
RNU6-301P	0.0
RNU1-2	95.25
RNU6-891P	0.0
SNORA54	0.0
Y_RNA	0.0
RNU6-1295P	0.0
RNY4P13	0.0
RNU6-72P	0.0
RNU6-804P	0.0
SNORD116-3	0.0
SNORA36C	0.0
RNU6-167P	0.0
Y_RNA	0.0
Y_RNA	0.0
SNORA51	0.0
RNU6-975P	0.0
Y_RNA	0.0
Y_RNA	0.0
RNU6-472P	0.0
SNORA67	0.0
RNU6-43P	0.0
SNORD59A	0.0
Y_RNA	0.0
RNU6-154P	0.0
Y_RNA	0.0
RNY3P14	0.0
RNU6-339P	0.0
Y_RNA	0.0
RNU6-3P	0.0
RNU6-196P	0.0
RNU6-1226P	0.0
RNU6-532P	0.0
RNU6-886P	0.0
SNORD51	0.0
Y_RNA	0.0
SNORA27	0.0
RNU6-378P	0.0
RNU6-937P	0.0
RNU1-8P	0.0
RNU6-784P	0.0
RNU6-480P	0.0
Y_RNA	0.0
SNORA15	0.0
SNORD116-1	0.0
RNU5A-2P	0.0
SNORA72	0.0
RNU6-463P	0.0
Y_RNA	0.0
RNU6-1207P	0.0
RNU6-39P	0.0
Y_RNA	0.0
Y_RNA	0.0
RNU6-1113P	0.0
RNU6-1119P	0.0
Y_RNA	0.0
RNU6-616P	0.0
RNU6-171P	0.0
RNU6-22P	0.0
SNORA72	0.0
Y_RNA	0.0
RNU6-242P	0.0
SNORA7B	2.0
RNU6-921P	0.0
RNU6-517P	0.0
Y_RNA	0.0
Y_RNA	0.0
SNORD116-8	0.0
SNORA67	0.0
RNU6-424P	0.0
RNU6-614P	0.0
SNORA70	0.0
RNU6-166P	0.0
SNORA8	0.0
Y_RNA	0.0
RNU6-434P	0.0
Y_RNA	0.0
Y_RNA	0.0
SNORD38	0.0
RNU1-106P	0.0
SNORA25	0.0
RNU6-16P	0.0
RNU6-348P	0.0
RNU6-364P	0.0
RNU6-31P	0.0
Y_RNA	0.0
SNORD14D	0.0
U3	0.0
RNU6-1230P	0.0
RNU6-591P	0.0
Y_RNA	0.0
RNU6-163P	0.0
Y_RNA	0.0
RNU6-729P	0.0
RNA5SP187	0.0
SNORA24	0.0
Y_RNA	0.0
Y_RNA	0.0
SNORD116-7	0.0
RNU6-106P	0.0
RNU6-452P	0.0
RNU6-769P	0.0
SNORD116-13	0.0
RNU6-869P	0.0
Y_RNA	0.0
Y_RNA	0.0
RNU6-1297P	0.0
SNORA18	0.0
Y_RNA	0.0
SNORA51	0.0
Y_RNA	0.0
RNU6-465P	0.0
RNU6-185P	0.0
Y_RNA	0.0
RNU6-933P	0.0
RNU1-46P	0.0
RNY1P14	0.0
RNU6-505P	0.0
RNY3P4	0.0
RNU6-929P	0.0
RNU6-1289P	0.0
Y_RNA	0.0
RNU6-549P	0.0
RNU6-905P	0.0
Y_RNA	0.0
SNORA70	0.0
SNORA68	0.0
RNU6-1340P	0.0
SNORA15	0.0
RNU6-24P	0.0
RNU6-1215P	0.0
SNORA51	0.0
RNU6-1162P	0.0
Y_RNA	0.0
SNORD116-15	0.0
RNU1-67P	1.0
Y_RNA	0.0
SNORA51	0.0
RNU6-1122P	0.0
RNU6-411P	0.0
SNORA14B	1.0
RNU1-44P	0.0
RNU6-843P	0.0
RNU6-1157P	0.0
RNA5SP122	0.0
SNORA64	0.0
Y_RNA	0.0
RNU6-809P	0.0
SNORD116-5	0.0
RNU6-649P	0.0
Y_RNA	0.0
RNU6-1026P	0.0
Y_RNA	0.0
Y_RNA	0.0
SNORD116-12	0.0
RNU6-1195P	0.0
SNORD38	0.0
RNU6-45P	0.0
RNU1-148P	0.0
RNU6-800P	0.0
RNU6-71P	0.0
RNU6-393P	0.0
RNVU1-15	0.0
RNU6-1035P	0.0
Y_RNA	0.0
RNU6-790P	0.0
Y_RNA	0.0
Y_RNA	0.0
RNU6-102P	0.0
U3	0.0
SNORA42	0.0
Y_RNA	0.0
RNU1-57P	0.0
SNORA70E	0.0
RNU6-456P	0.0
Y_RNA	0.0
RNU6-692P	0.0
RNU6-900P	0.0
Y_RNA	0.0
Y_RNA	0.0
SNORA37	0.0
RNU6-125P	0.0
Y_RNA	0.0
RNU6-110P	0.0
Y_RNA	0.0
SNORD45A	0.0
RNU6-1065P	0.0
Y_RNA	0.0
SNORA70	0.0
SNORD116-29	0.0
Y_RNA	0.0
RNU6-1005P	0.0
SNORA72	0.0
RNU6-342P	0.0
Y_RNA	0.0
RNU6-1117P	0.0
RNU6-880P	0.0
RNU6-18P	0.0
Y_RNA	0.0
RNU6-35P	0.0
RNU6-738P	0.0
SNORD116-16	0.0
RNU6-15P	0.0
Y_RNA	0.0
RNU6-1241P	0.0
RNU6-1081P	0.0
SNORA70C	0.0
RN7SKP62	0.0
RNU6-601P	0.0
Y_RNA	0.0
SNORA70	0.0
RNU6-441P	0.0
RNU6-1160P	0.0
RNA5SP284	0.0
RNU6-831P	0.0
SNORD116-24	0.0
SNORD20	0.0
Y_RNA	0.0
Y_RNA	0.0
Y_RNA	0.0
Y_RNA	0.0
RNU6-1274P	0.0
RNU6-1235P	0.0
Y_RNA	0.0
RNU6-30P	0.0
Y_RNA	0.0
Y_RNA	0.0
Y_RNA	0.0
RNU6-851P	0.0
RNU6-140P	0.0
SNORD7	0.0
RNU6-83P	0.0
SNORD56	0.0
Y_RNA	0.0
Y_RNA	0.0
Y_RNA	0.0
SNORA8	0.0
Y_RNA	0.0
RNU6-1152P	0.0
RNU6-145P	0.0
RNU6-878P	0.0
RNU4-70P	0.0
RNU6-1127P	0.0
RNU6-429P	0.0
SNORA2B	1.0
Y_RNA	0.0
Y_RNA	0.0
RNU6-1184P	0.0
Y_RNA	0.0
Y_RNA	0.0
RNU6-160P	0.0
RNU1-89P	0.0
RNU6-901P	0.0
RNY1P4	1.0
Y_RNA	0.0
RNU6-883P	0.0
RNU6-636P	0.0
Y_RNA	0.0
RNU6-73P	0.0
RNU6-1263P	0.0
RNU6-146P	0.0
RNU6-680P	0.0
RNU6-12P	0.0
RNU6-658P	0.0
RNU6-296P	0.0
RNU1-69P	0.0
RNVU1-1	0.0
RNA5SP64	0.0
Y_RNA	0.0
RNU6-225P	0.0
SNORA22	0.0
RNU6-1222P	0.0
RNU6-306P	0.0
RNVU1-17	0.0
Y_RNA	0.0
RNU6-540P	0.0
RNU6-1257P	0.0
Y_RNA	0.0
RNU6-2	0.0
RNU6-925P	0.0
RNU6-14P	0.0
RNU6-178P	0.0
RNU6-422P	0.0
Y_RNA	0.0
RNU6-939P	0.0
Y_RNA	0.0
RNU6-297P	0.0
RNU6-29P	0.0
Y_RNA	0.0
RNU6-665P	0.0
Y_RNA	0.0
Y_RNA	0.0
SNORD116-23	0.0
RNU6-748P	0.0
Y_RNA	0.0
Y_RNA	0.0
RNU6-950P	0.0
Y_RNA	0.0
Y_RNA	0.0
Y_RNA	0.0
RNU6-310P	0.0
Y_RNA	0.0
Y_RNA	0.0
RNU1-4	95.25
Y_RNA	0.0
SNORA20	0.0
RNU6-136P	0.0
RNU6-1060P	0.0
Y_RNA	0.0
RNU6-1179P	0.0
RNU6-1011P	0.0
Y_RNA	0.0
RNU6-959P	0.0
Y_RNA	0.0
Y_RNA	0.0
SNORA64	0.44
SNORA41	0.0
SNORA1	0.0
Y_RNA	0.0
SNORA8	0.0
Y_RNA	0.0
RNU6-455P	0.0
RNU6-768P	0.0
RNU6-1151P	0.0
Y_RNA	0.0
Y_RNA	0.0
SNORA67	0.0
Y_RNA	0.0
SNORD38B	0.0
RNU6-813P	0.0
Y_RNA	0.0
Y_RNA	0.0
RNU6-95P	0.0
U8	0.0
RNU6-906P	0.0
U8	0.0
RNU6-246P	0.0
RNU6-1072P	0.0
RNU6-114P	0.0
Y_RNA	0.0
Y_RNA	0.0
RNU6-541P	0.0
RNU6-21P	0.0
SNORD116-6	0.0
RNU6-417P	0.0
SNORD56B	0.0
SNORD15B	1.0
RNU6-520P	0.0
RNU6-19P	0.0
Y_RNA	0.0
RNU6-291P	0.0
RNU6-606P	0.0
RNU6-535P	0.0
RNU6-1104P	0.0
RNU6-331P	0.0
RNU6-997P	0.0
RNU6-476P	0.0
RNY3P9	0.0
RNU6-1311P	0.0
SNORD116-19	0.0
RNU6-253P	0.0
RNU6-376P	0.0
Y_RNA	0.0
Y_RNA	0.0
SNORA19	0.0
RNU6-41P	0.0
Y_RNA	0.0
RNY1P7	0.0
SNORA80E	0.0
RNU6-286P	0.0
Y_RNA	0.0
Y_RNA	0.0
RNU6-1067P	0.0
Y_RNA	0.0
RNU6-1044P	0.0
Y_RNA	0.0
RNU6-987P	0.0
RNU6-423P	0.0
RNU6-713P	0.0
SNORA46	0.0
Y_RNA	0.0
RNY3P10	0.0
SNORA7A	0.0
Y_RNA	0.0
Y_RNA	0.0
SNORD102	0.0
RNVU1-14	3.16
SNORA42	0.0
SNORA32	0.0
RNU6-1031P	0.0
RNU6-1105P	0.0
RNU6-9	0.0
RNU6-1237P	0.0
RNU6-771P	0.0
Y_RNA	0.0
RNU1-3	0.0
RNU6-555P	0.0
SNORA41	0.0
RNU6-59P	0.0
SNORA66	0.0
RNU6-33P	0.0
Y_RNA	0.0
MIR548C	0.0
MIR25	0.0
MIR217	0.0
MIR521-2	0.0
MIR99B	0.0
MIR608	0.0
MIR633	0.0
MIR647	0.0
MIR636	0.0
MIR487A	0.0
MIR578	0.0
MIR635	0.0
MIR34C	0.0
MIR23B	0.0
MIR203A	0.0
MIR433	0.0
MIR615	0.0
MIR363	0.0
MIR550A2	0.0
MIR661	0.0
MIR649	0.0
MIR587	0.0
MIR583	0.0
MIR662	0.0
MIR526B	0.0
MIR199B	0.0
MIR30B	0.0
MIR606	0.0
MIR196B	0.0
MIR181D	0.0
MIR135A2	0.0
MIR544A	0.0
MIR593	0.0
MIR508	0.0
MIR215	0.0
MIR520A	0.0
MIR181A2	0.0
MIR490	0.0
MIR124-3	0.0
MIR520E	0.0
MIR598	0.0
MIR611	0.0
MIR106A	0.0
MIR7-1	0.0
MIR206	0.0
MIR191	0.0
MIR554	0.0
MIR200A	0.0
MIR127	0.0
MIR491	0.0
MIR149	0.0
MIR604	0.0
MIR181C	0.0
MIR193A	0.0
MIR515-2	0.0
MIR515-1	0.0
MIR3074	0.0
MIR585	0.0
MIR516A2	0.0
MIR224	0.0
MIR619	0.0
MIR194-1	0.0
MIR128-2	0.0
MIR562	0.0
MIR581	0.0
MIR651	0.0
MIR526A1	0.0
MIR7-3	0.0
MIR641	0.0
MIR588	0.0
MIR505	0.0
MIR521-1	0.0
MIR499A	0.0
MIR631	0.0
MIR595	0.0
MIR99A	0.0
MIR193B	0.0
MIR510	0.0
MIR571	0.0
AC253576.1	0.0
MIR512-2	0.0
MIR512-1	0.0
MIR655	0.0
MIR153-1	0.0
MIR192	0.0
MIR138-2	0.0
MIR570	0.0
MIR28	0.0
MIR621	0.0
MIR558	0.0
MIR128-1	0.0
MIR489	0.0
MIR548AA2	0.0
MIR548A2	0.0
MIR630	0.0
MIR183	0.0
MIR592	0.0
MIR602	0.0
MIR184	0.0
MIR659	0.0
MIR573	0.0
MIR32	0.0
MIR518A2	0.0
MIR597	0.0
MIR211	0.0
MIR7-2	0.0
MIR548D1	0.0
MIR129-1	0.0
MIR518F	0.0
MIR639	0.0
MIR141	0.0
MIR197	0.0
MIR20B	0.0
MIR525	0.0
MIR627	0.0
MIR200C	0.0
MIR584	0.0
AC009065.1	0.0
MIR572	0.0
MIR551B	0.0
MIR623	0.0
MIR555	0.0
MIR186	0.0
MIR520B	0.0
MIR222	0.0
MIR455	0.0
MIR449B	0.0
MIR556	0.0
MIR200B	0.0
MIR506	0.0
MIR218-1	0.0
MIR637	0.0
MIR517A	0.0
MIR520D	0.0
MIR657	0.0
MIR181B2	0.0
MIR520C	0.0
MIR218-2	0.0
MIR590	0.0
MIR382	0.0
MIR495	0.0
MIR10B	0.0
MIR575	0.0
MIR299	0.0
MIR553	0.0
MIR130B	0.0
MIR199A1	0.0
MIR452	0.0
MIR487B	0.0
MIR450A2	0.0
MIR580	0.0
MIR93	0.0
MIR532	0.0
MIR181A1	0.0
MIR329-1	0.0
MIR329-2	0.0
MIR617	0.0
MIR133A2	0.0
AL132780.1	0.0
MIR626	0.0
MIR516A1	0.0
MIR188	0.0
MIR586	0.0
MIR568	0.0
MIR550A1	0.0
MIR642A	0.0
MIR548A1	0.0
MIR551A	0.0
MIR122	0.0
MIR15B	0.0
MIR648	0.0
MIR625	0.0
MIR150	0.0
MIR564	0.0
MIR542	0.0
MIR500A	0.0
MIR519C	0.0
MIR26A2	0.0
MIR187	0.0
MIR216A	0.0
MIR520G	0.0
MIR504	0.0
MIR646	0.0
MIR518A1	0.0
MIR599	0.0
MIR483	0.0
MIR95	0.0
MIR27A	0.0
MIR519E	0.0
MIR34B	0.0
MIR19B2	0.0
MIR605	0.0
MIR147A	0.0
MIR563	0.0
MIR124-2	0.0
MIR614	0.0
MIR105-2	0.0
MIR9-3	0.0
MIR545	0.0
MIR640	0.0
MIR519B	0.0
MIR596	0.0
MIR30A	0.0
AC244250.1	0.0
AC245028.1	0.0
AC244157.1	0.0
AC244250.2	0.0
AC244250.3	0.0
MIR650	0.0
MIR517B	0.0
MIR517C	0.0
MIR33B	0.0
AC061975.1	0.0
AL035088.1	0.0
AC108867.1	0.0
AC097639.1	0.0
MIR622	0.0
MIR520H	0.0
MIR518B	0.0
MIR125B2	0.0
MIR27B	0.0
MIR34A	0.0
MIR514A2	0.0
MIR514A3	0.0
MIR514A1	0.0
MIR498	0.0
MIR221	1.0
MIR513B	0.0
MIR513A1	0.0
MIR610	0.0
MIRLET7B	0.0
AL161652.1	0.0
MIR566	0.0
MIR559	0.0
MIR196A2	0.0
MIR516B2	0.0
MIR135A1	0.0
MIR302A	0.0
MIR632	0.0
MIR603	0.0
MIR577	0.0
MIR33A	0.0
MIR9-1	0.0
MIR654	0.0
MIR204	0.0
MIR511	0.0
MIR223	0.0
MIR567	0.0
MIR552	0.0
MIR136	0.0
MIR634	0.0
MIR574	0.0
MIR658	0.0
MIR516B1	0.0
MIR152	0.0
MIR328	0.0
MIR214	0.0
MIR561	0.0
MIR624	0.0
MIR138-1	0.0
MIR219A2	11.0
MIR579	0.0
MIR105-1	0.0
MIR656	0.0
MIR153-2	0.0
MIR496	0.0
MIR30C1	0.0
MIR569	0.0
MIR628	0.0
MIR629	0.0
MIR620	0.0
MIR507	0.0
MIR660	0.0
MIR125B1	0.0
MIR638	0.0
MIR589	0.0
MIR557	0.0
MIR181B1	0.0
MIR607	0.0
MIR154	0.0
MIR527	0.0
MIR23A	0.0
MIR519D	0.0
MIR548B	0.0
MIR613	0.0
MIR513A2	0.0
AC136932.1	0.0
MIR518E	0.0
MIR576	0.0
MIR493	0.0
MIR182	0.0
MIR601	0.0
MIR519A1	0.0
MIR134	0.0
MIR100	0.0
MIR325	0.0
MIR301A	0.0
MIR644A	0.0
MIR509-1	0.0
MIR431	0.0
MIR643	0.0
MIR549A	0.0
MIR323B	0.0
MIR503	0.0
MIR16-1	0.0
MIR125A	0.0
MIR130A	0.0
MIRLET7F2	0.0
MIR652	0.0
MIR653	0.0
MIR362	0.0
MIR140	0.0
MIR645	0.0
MIR618	0.0
MIR185	0.0
MIR199A2	0.0
MIR591	0.0
MIR485	0.0
MIR616	0.0
MIR548A3	0.0
MIR609	0.0
MIR92A2	0.0
MIR143	0.0
MIR106B	0.0
MIR320A	0.0
MIR492	0.0
SNORA40	0.0
SNORD94	1.0
SNORD73A	0.0
SNORA35	0.0
SNORD96B	0.0
SNORA49	0.0
SNORD12C	0.0
MT-TL1	0.0
SNORD83B	0.0
SNORD83A	0.0
SNORA48	5.01
SNORD105	0.0
SNORD41	0.0
MT-TF	0.0
MT-TV	0.0
MT-RNR2	81447.1
MT-TI	0.0
MT-TQ	0.0
MT-TM	0.0
MT-TW	0.0
MT-TA	0.0
MT-TN	0.0
MT-TC	0.0
MT-TY	0.0
MT-TS1	0.0
MT-TD	0.0
MT-TK	0.0
MT-TG	0.0
MT-TR	0.0
MT-TH	0.0
RNU6ATAC4P	0.0
MT-TS2	0.0
MT-TL2	0.0
MT-TE	0.0
MT-TT	0.0
MT-TP	0.0
RNU6ATAC2P	0.0
RNU6ATAC3P	0.0
MIR196A1	0.0
SNORA40	2.25
RNU6ATAC5P	0.0
RNU6ATAC26P	0.0
MIR190A	0.0
GPX3	44.0
DIO2	19.0
C11orf31	437.0
GNRHR2	21.87
DIO1	13.0
AKR7L	12.25
STK38L	2672.0
SACM1L	2653.0
MT-RNR1	22843.0
TSN	2657.0
AC092574.1	0.0
AC018450.1	0.0
MIR320D1	0.0
AL009174.1	0.0
AC110056.1	0.0
AL359538.1	0.0
AL590726.1	0.0
MIR320E	0.0
MIR454	0.0
AC079005.1	0.0
MIR671	0.0
AC006988.1	0.0
MIR147B	0.0
MIR216B	0.0
MIR718	0.0
BX323860.1	0.0
AL121869.1	0.0
AP001525.1	0.0
AL354933.1	0.0
MIR526A2	0.0
AL121588.1	0.0
MIR711	0.0
MIR501	0.0
AC007436.1	0.0
MIR320B1	0.0
AC069286.1	0.0
AC253576.2	0.0
AL157702.1	0.0
AC103686.1	0.0
AC115099.1	0.0
AC114788.1	0.0
MIR670	0.0
AC010525.1	0.0
AC125238.1	0.0
MIR770	0.0
MIR760	0.0
AC090673.1	0.0
MIR766	0.0
MIR759	0.0
MIR769	0.0
MIR765	0.0
MIR758	0.0
MIR767	0.0
SLC48A1	226.0
MIR802	0.0
MIR762	0.0
IGKC	484.44
IGKJ5	0.0
IGKJ4	0.0
IGKJ3	0.0
IGKJ2	0.0
IGKJ1	0.0
IGKV4-1	65.0
IGKV5-2	4.0
IGKV6-21	0.0
IGKV2D-26	3.8
IGKV3D-20	1.02
IGKV6D-41	1.0
IGKV3D-11	0.0
IGKV1D-42	0.0
IGLV4-69	31.0
IGLV8-61	17.0
IGLV4-60	8.0
IGLV6-57	21.0
IGLV11-55	0.0
IGLV10-54	34.0
IGLV5-52	115.64
