gene_id/transcript_id	SJINF053_211
THOC5-014	76.7507
THOC5-001	1299.0796
THOC5-003	78.2713
MCM5-001	9143.6575
MCM5-002	16957.1829
MCM5-008	3155.9024
MCM5-012	40.016
MCM5-011	2369.2677
MCM5-010	32.8932
MCM5-007	1262.9852
MCM5-006	999.2797
MCM5-004	5153.1813
MCM5-005	213.3653
APOBEC3H-001	130.4522
APOBEC3H-002	94.3577
APOBEC3H-201	0.0
APOBEC3H-005	63.9456
APOBEC3H-003	0.0
APOBEC3H-202	143.4974
APOBEC3H-004	0.0
ARSA-001	1522.2089
ARSA-004	2421.1285
ARSA-003	128.6114
ARSA-005	102.521
ARSA-002	756.0624
ARSA-006	3264.6659
ARSA-007	0.0
ARSA-008	168.0672
TSPO-004	0.0
TSPO-001	3550.9404
TSPO-201	0.0
TSPO-005	72.429
TSPO-003	185.4342
TSPO-002	24.7299
RASD2-001	8.0032
TTLL12-001	9407.1228
TTLL12-006	9.2837
TTLL12-005	131.4126
TTLL12-007	0.0
CBX7-001	5205.9224
CBX7-003	0.0
CBX7-005	0.0
CBX7-007	0.0
CBX7-004	70.4282
CBX7-002	571.1084
CBX7-006	43.6174
PDGFB-001	33.6935
PDGFB-002	14.3257
PDGFB-004	0.0
PDGFB-003	0.0
ACR-001	0.0
ACR-004	0.0
ACR-003	0.0
ACR-002	0.0
CABP7-001	108.3633
RPL3-001	108512.445
RPL3-003	37370.5482
RPL3-009	246.6587
RPL3-014	788.9556
RPL3-011	20610.004
RPL3-012	33308.2833
RPL3-008	11.3645
RPL3-010	0.0
RPL3-006	702.521
RPL3-019	0.0
RPL3-002	128.7715
RPL3-004	1451.5406
RPL3-016	124.7699
RPL3-018	26.8908
RPL3-017	489.2357
RPL3-015	2128.2113
RPL3-013	4987.9952
RPL3-007	0.0
ZMAT5-001	1018.7275
ZMAT5-002	185.4342
RBFOX2-002	0.0
RBFOX2-006	0.0
RBFOX2-009	0.0
RBFOX2-013	0.0
RBFOX2-001	3576.2305
RBFOX2-012	0.0
RBFOX2-010	0.0
RBFOX2-008	133.7335
RBFOX2-005	101.6407
RBFOX2-003	183.5134
RBFOX2-011	150.5402
RBFOX2-014	0.0
RBFOX2-007	0.0
RBFOX2-004	0.0
SYNGR1-006	0.0
SYNGR1-002	1923.9696
SYNGR1-001	11618.3273
SYNGR1-005	0.0
SYNGR1-007	4.0816
SYNGR1-003	85.7943
SYNGR1-004	2150.06
TAB1-001	12343.7375
TAB1-002	186.7947
TAB1-003	0.0
TAB1-008	220.2481
TAB1-004	70.3481
TAB1-009	0.0
TAB1-006	0.0
ASCC2-001	10501.8808
ASCC2-002	8764.3057
ASCC2-019	0.0
ASCC2-016	91.9568
ASCC2-010	792.397
ASCC2-011	43.9376
ASCC2-004	0.0
ASCC2-005	0.0
ASCC2-003	571.0284
ASCC2-006	102.3609
ASCC2-012	319.888
ASCC2-014	67.7071
ASCC2-018	0.0
ASCC2-015	24.0096
ASCC2-021	0.0
ASCC2-013	101.1605
ASCC2-017	42.1769
ASCC2-020	0.0
ASCC2-009	294.5978
ASCC2-008	259.7039
ASCC2-007	0.0
ASCC2-022	22.409
ASCC2-201	169.4278
MTMR3-004	12609.2837
MTMR3-201	13989.7559
MTMR3-002	4626.0904
MTMR3-001	12128.1313
MTMR3-003	1402.401
MTMR3-007	50.8203
MTMR3-006	0.0
MTMR3-008	201.6006
MTMR3-011	30.012
MTMR3-010	216.8868
MTMR3-009	340.5362
MTMR3-005	0.0
MIEF1-001	6413.0452
MIEF1-005	0.0
MIEF1-003	2926.2105
MIEF1-004	0.0
MIEF1-002	4785.5142
MIEF1-015	20.008
MIEF1-007	0.0
MIEF1-009	0.0
MIEF1-008	0.0
MIEF1-011	0.0
MIEF1-013	0.0
MIEF1-012	0.0
MIEF1-010	8.0032
MIEF1-014	52.9812
APOL4-201	0.0
APOL4-009	16.0064
APOL4-001	0.0
APOL4-004	0.0
APOL4-007	0.0
APOL4-008	0.0
APOL4-012	0.0
APOL4-006	0.0
APOL4-011	0.0
APOL4-010	0.0
APOL4-003	0.0
APOL4-002	0.0
PNPLA5-201	0.0
PNPLA5-002	0.0
PNPLA5-003	0.0
PNPLA5-202	0.0
PNPLA5-001	0.0
APOL1-003	0.0
APOL1-001	1369.1076
APOL1-201	1295.7183
APOL1-008	42.0168
APOL1-202	0.0
APOL1-203	272.3489
APOL1-011	64.2657
APOL1-014	12.8852
APOL1-013	0.0
APOL1-009	0.0
APOL1-012	0.0
APOL1-010	16.8868
PNPLA3-001	0.0
PNPLA3-005	0.0
PNPLA3-002	0.0
PNPLA3-003	0.0
PNPLA3-004	0.0
MYH9-001	789593.5174
MYH9-002	0.0
MYH9-015	0.0
MYH9-009	296.5186
MYH9-003	0.0
MYH9-005	107.483
MYH9-007	129.972
MYH9-010	3291.8768
MYH9-006	225.1301
MYH9-011	1167.427
MYH9-008	122.1289
CACNA1I-003	0.0
CACNA1I-001	0.0
CACNA1I-002	168.0672
CACNA1I-004	0.0
CACNA1I-005	0.0
SAMM50-001	5408.9636
SAMM50-006	0.0
SAMM50-002	142.8571
SAMM50-004	35.3741
SAMM50-005	0.0
SAMM50-003	1303.6415
TXN2-001	1507.403
TXN2-005	264.2657
TXN2-003	196.8788
TXN2-002	1245.4582
TXN2-004	1051.7007
FOXRED2-002	112.8451
FOXRED2-004	600.0
FOXRED2-003	530.2921
FOXRED2-001	703.6415
FOXRED2-005	37.9352
GRAP2-001	1143.2573
GRAP2-003	0.0
GRAP2-004	18.1673
GRAP2-006	0.0
GRAP2-002	34.8139
GRAP2-005	0.0
GRAP2-007	52.2609
EIF3D-001	2500.2001
EIF3D-007	0.0
EIF3D-002	36527.0108
EIF3D-009	38.5754
EIF3D-003	3169.988
EIF3D-005	1765.5062
EIF3D-006	21.4486
EIF3D-010	465.6263
EIF3D-012	584.2337
EIF3D-008	778.3113
EIF3D-011	24.4098
EIF3D-004	22.9692
TNRC6B-201	5302.2809
TNRC6B-002	26898.1192
TNRC6B-001	0.0
TNRC6B-004	100.5202
TNRC6B-003	900.4402
TNRC6B-202	2284.6739
TNRC6B-007	44.2577
TNRC6B-005	11.8447
TNRC6B-006	0.0
SGSM3-001	16280.5922
SGSM3-012	0.0
SGSM3-013	0.0
SGSM3-004	7402.7211
SGSM3-011	1018.8075
SGSM3-008	269.3878
SGSM3-010	572.1489
SGSM3-009	266.7467
SGSM3-003	4764.7859
SGSM3-005	2867.9472
SGSM3-007	191.2765
SGSM3-006	756.1425
SGSM3-002	862.8251
IFT27-001	0.0
IFT27-008	0.0
IFT27-002	0.0
IFT27-005	0.0
IFT27-201	737.7351
IFT27-003	193.3573
IFT27-004	154.5418
IFT27-011	11470.4282
IFT27-010	0.0
IFT27-007	28.2513
IFT27-006	268.8275
IFT27-009	0.0
PVALB-001	0.0
PVALB-004	0.0
PVALB-005	0.0
PVALB-002	0.0
PVALB-006	0.0
PVALB-003	0.0
KIAA0930-004	0.0
KIAA0930-001	18900.4402
KIAA0930-002	20558.7035
KIAA0930-007	0.0
KIAA0930-006	0.0
KIAA0930-005	0.0
KIAA0930-009	0.0
KIAA0930-012	106.7627
KIAA0930-014	1178.4714
KIAA0930-016	55.6222
KIAA0930-008	406.0824
KIAA0930-003	1687.8752
KIAA0930-011	0.0
KIAA0930-013	0.0
KIAA0930-010	0.0
KIAA0930-015	531.4926
NCF4-001	3554.3818
NCF4-002	3311.8848
NCF4-003	0.0
NCF4-004	936.9348
CSF2RB-201	0.0
CSF2RB-001	4179.0316
CSF2RB-002	438.8155
CSF2RB-003	0.0
SLC25A17-003	0.0
SLC25A17-004	1233.5334
SLC25A17-008	0.0
SLC25A17-016	332.3729
SLC25A17-014	0.0
SLC25A17-011	0.0
SLC25A17-009	0.0
SLC25A17-010	0.0
SLC25A17-007	0.0
SLC25A17-001	672.6691
SLC25A17-006	0.0
SLC25A17-012	811.7647
SLC25A17-013	0.0
SLC25A17-005	0.0
SLC25A17-015	40.5762
SLC25A17-002	214.4058
SLC25A17-201	0.0
UPK3A-001	16.0064
UPK3A-002	0.0
FAM118A-001	1682.9132
FAM118A-003	155.3421
FAM118A-008	16.0064
FAM118A-006	0.0
FAM118A-002	1273.0692
FAM118A-007	0.0
FAM118A-010	0.0
FAM118A-013	117.2469
FAM118A-009	0.0
FAM118A-011	29.7719
FAM118A-005	0.0
FAM118A-014	56.3425
FAM118A-015	0.0
FAM118A-016	15.4462
FAM118A-012	53.9416
FAM118A-004	9.3637
KCTD17-001	183.3533
KCTD17-002	91.8768
KCTD17-007	52.9012
KCTD17-009	0.0
KCTD17-003	0.0
KCTD17-006	268.9076
KCTD17-008	0.0
KCTD17-005	159.2637
KCTD17-201	124.0496
ST13-001	5426.3305
ST13-003	4206.0024
ST13-004	16.4866
ST13-002	4244.0976
ST13-005	40.2561
ST13-006	26.8107
ST13-201	18398.3193
ST13-202	4119.0876
IL2RB-001	11439.0556
IL2RB-005	0.0
IL2RB-002	0.0
IL2RB-008	0.0
IL2RB-006	303.7215
IL2RB-004	0.0
IL2RB-003	590.1561
RBX1-001	1018.2473
RBX1-002	407.2029
RBX1-003	79.0716
EP300-001	101864.7459
L3MBTL2-001	11719.0076
L3MBTL2-008	48.8996
L3MBTL2-009	83.5534
L3MBTL2-005	422.3289
L3MBTL2-007	18.4074
L3MBTL2-004	1414.2457
L3MBTL2-002	1146.4586
L3MBTL2-003	664.986
L3MBTL2-006	166.7067
CHADL-001	106.6026
CHADL-002	0.0
CHADL-003	5.4422
RANGAP1-001	19904.3617
RANGAP1-003	1264.5058
RANGAP1-008	0.0
RANGAP1-006	276.6707
RANGAP1-007	305.9624
RANGAP1-009	232.9732
RANGAP1-004	3233.7735
ZC3H7B-001	44841.1365
ZC3H7B-002	1769.5078
PHF5A-001	2225.05
PHF5A-002	47.8591
PHF5A-003	0.0
ACO2-001	22698.2793
ACO2-002	76.6707
ACO2-007	133.4134
ACO2-003	11.2045
ACO2-005	126.4506
ACO2-006	8.6435
ACO2-004	52.581
POLR3H-007	202.0008
POLR3H-001	2732.9332
POLR3H-201	1384.0736
POLR3H-005	270.5882
POLR3H-009	0.0
POLR3H-004	583.9136
POLR3H-006	382.6331
POLR3H-008	82.2729
POLR3H-002	57.7031
TRMU-001	0.0
TRMU-007	1319.0876
TRMU-004	0.0
TRMU-002	252.1809
TRMU-005	0.0
TRMU-003	0.0
TRMU-006	216.5666
TRMU-016	411.5246
TRMU-012	0.0
TRMU-010	230.3321
TRMU-018	627.2109
TRMU-017	344.1377
TRMU-014	80.4322
TRMU-009	4539.4958
TRMU-011	241.8567
TRMU-008	3125.5702
TRMU-015	0.0
TRMU-013	0.0
PMM1-001	314.926
PMM1-006	12.3249
PMM1-005	91.2365
PMM1-009	0.0
PMM1-002	0.0
PMM1-008	18.5674
PMM1-004	16.6467
PMM1-003	274.5898
PMM1-007	32.0128
DESI1-001	3237.9352
DESI1-002	359.5038
DESI1-003	0.0
DESI1-004	36.0144
CERK-001	39860.5042
CERK-002	323.5694
CERK-003	72.0288
CERK-004	0.0
BRD1-002	2006.7227
BRD1-001	13279.1517
BRD1-003	15656.8227
BRD1-004	115.2461
BRD1-201	0.0
BRD1-005	33.7735
BRD1-007	161.8247
BRD1-006	62.9852
ZBED4-001	29459.7839
MLC1-001	7766.9468
MLC1-002	14894.7579
MLC1-005	1267.8671
MLC1-003	0.0
MLC1-004	0.0
HDAC10-001	3251.3005
HDAC10-008	986.6347
HDAC10-002	132.2929
HDAC10-006	311.0044
HDAC10-005	40.8163
HDAC10-007	129.8119
HDAC10-018	648.4994
HDAC10-017	0.0
HDAC10-020	537.0948
HDAC10-010	499.3998
HDAC10-019	289.2357
HDAC10-009	1731.3325
HDAC10-016	152.7011
HDAC10-004	367.2669
HDAC10-014	416.3265
HDAC10-013	125.9704
HDAC10-021	358.3033
HDAC10-012	37.2149
HDAC10-011	108.1232
HDAC10-015	410.084
HDAC10-003	914.4458
HDAC10-201	0.0
KCNK10-003	0.0
KCNK10-002	560.1441
KCNK10-001	751.6607
KCNK10-004	16.7267
ABHD4-012	0.0
ABHD4-007	1159.3437
ABHD4-001	19089.6359
ABHD4-003	0.0
ABHD4-009	0.0
ABHD4-004	367.427
ABHD4-011	40.6563
ABHD4-006	22.3289
ABHD4-005	409.1236
ABHD4-008	0.0
KHNYN-002	54905.8824
KHNYN-001	9124.6098
KHNYN-005	920.2881
KHNYN-006	5465.7063
KHNYN-004	1063.4654
KHNYN-003	1022.3289
FKBP3-001	0.0
FKBP3-201	3843.1373
FKBP3-003	936.0544
FKBP3-002	61.7047
SDR39U1-201	0.0
SDR39U1-001	2199.1196
SDR39U1-008	317.3269
SDR39U1-003	1733.3333
SDR39U1-015	35.054
SDR39U1-020	0.0
SDR39U1-002	0.0
SDR39U1-011	16.6467
SDR39U1-007	200.7203
SDR39U1-012	515.006
SDR39U1-021	51.1405
SDR39U1-009	434.5738
SDR39U1-018	316.0464
SDR39U1-019	0.0
SDR39U1-016	0.0
SDR39U1-010	0.0
SDR39U1-013	182.3129
SDR39U1-017	0.0
SDR39U1-005	3616.5666
SDR39U1-022	39.1357
SDR39U1-004	105.4022
SDR39U1-006	0.0
CTSG-001	2299.3197
CTSG-002	77.6311
GZMH-001	116.0464
GZMH-003	44.0176
GZMH-002	0.0
GZMB-001	925.6503
GZMB-201	0.0
GZMB-202	0.0
GZMB-003	126.3705
GZMB-005	100.5202
GZMB-006	0.0
GZMB-004	0.0
GZMB-007	0.0
GZMB-203	0.0
RBM23-005	1400.8003
RBM23-003	3838.1753
RBM23-001	10531.8928
RBM23-002	6554.942
RBM23-006	2003.7615
RBM23-017	289.3157
RBM23-009	8.0032
RBM23-015	21.1285
RBM23-029	979.6719
RBM23-014	0.0
RBM23-033	79.6319
RBM23-030	0.08
RBM23-022	0.0
RBM23-013	174.7899
RBM23-007	886.3545
RBM23-024	153.7415
RBM23-012	84.914
RBM23-032	0.0
RBM23-027	0.0
RBM23-018	1352.3009
RBM23-011	24.5698
RBM23-004	1286.2745
RBM23-019	34.894
RBM23-023	62.9052
RBM23-028	30.3321
RBM23-016	57.2229
RBM23-026	0.0
RBM23-020	48.5794
RBM23-031	325.9704
RBM23-025	38.0952
RBM23-010	0.0
RBM23-021	10.4842
RBM23-008	3302.521
PRMT5-008	0.0
PRMT5-003	3898.8395
PRMT5-004	0.0
PRMT5-007	857.9432
PRMT5-026	58.6635
PRMT5-022	19.2077
PRMT5-002	0.0
PRMT5-019	0.0
PRMT5-017	634.3337
PRMT5-014	0.0
PRMT5-024	139.1757
PRMT5-025	0.0
PRMT5-010	2570.3882
PRMT5-009	2940.8563
PRMT5-023	0.0
PRMT5-028	377.0308
PRMT5-015	789.0356
PRMT5-021	0.0
PRMT5-020	0.0
PRMT5-029	306.9228
PRMT5-018	279.3918
PRMT5-012	0.0
PRMT5-027	0.0
PRMT5-011	0.0
PRMT5-013	0.0
PRMT5-006	46.0984
PRMT5-016	8.7235
PRMT5-201	0.0
COCH-006	690.2761
COCH-005	465.9464
COCH-007	0.0
COCH-008	0.0
COCH-003	459.0636
COCH-010	14.4058
COCH-013	52.1008
COCH-009	48.3393
COCH-011	0.0
COCH-012	0.0
COCH-014	53.9416
AP4S1-001	136.0544
AP4S1-201	65.4662
AP4S1-003	0.0
AP4S1-002	1238.0152
AP4S1-005	32.0128
AP4S1-004	151.5006
AP4S1-008	0.0
AP4S1-007	20.3281
AP4S1-009	0.0
AP4S1-006	29.2917
AP4S1-202	0.0
AP4S1-203	0.0
POLE2-001	0.0
POLE2-002	68.5874
POLE2-008	24.0096
POLE2-004	8.0032
POLE2-011	0.0
POLE2-012	587.515
POLE2-007	0.0
POLE2-005	29.932
POLE2-006	0.0
POLE2-003	0.0
POLE2-010	18.2473
VCPKMT-004	296.6787
VCPKMT-002	947.8191
VCPKMT-003	692.8371
VCPKMT-001	853.5414
VCPKMT-005	290.3561
SOS2-001	28620.008
SOS2-002	11725.7303
SOS2-005	25.9304
SOS2-003	587.7551
SOS2-004	8.9636
SOS2-006	0.0
CDKL1-003	215.1261
CDKL1-002	34.0136
CDKL1-001	1007.2829
CDKL1-010	9.3637
CDKL1-007	0.0
CDKL1-008	29.8519
CDKL1-005	0.0
CDKL1-006	14.5658
CDKL1-009	24.3297
CDKL1-004	8.0032
CDKL1-011	0.0
NIN-201	43267.387
NIN-202	0.0
NIN-016	0.0
NIN-010	16049.6999
NIN-019	0.0
NIN-203	0.0
NIN-008	0.0
NIN-011	114.7659
NIN-014	27.2909
NIN-003	0.0
NIN-015	111.8047
NIN-009	0.0
NIN-013	0.0
NIN-012	0.0
NIN-004	0.0
NIN-018	1556.3826
NIN-017	0.0
NIN-020	929.4118
PYGL-001	1502.7611
PYGL-011	107.0028
PYGL-004	1411.1244
PYGL-006	177.7511
PYGL-003	14838.1753
PYGL-002	10632.8131
PYGL-010	878.1913
TRIM9-001	1092.7571
TRIM9-002	120.3681
TRIM9-003	482.9132
TRIM9-007	32.573
TRIM9-006	40.016
TRIM9-005	24.0096
PSMC6-001	80.2721
PSMC6-009	691.5566
PSMC6-014	383.3533
PSMC6-006	0.0
PSMC6-002	141.4166
PSMC6-005	0.0
PSMC6-008	780.2321
PSMC6-004	22.569
PSMC6-012	0.0
PSMC6-016	234.0136
PSMC6-003	118.9276
PSMC6-017	821.4486
PSMC6-011	1216.6467
PSMC6-015	0.0
PSMC6-007	10.084
PSMC6-010	3901.3205
PSMC6-013	187.595
PSMC6-018	5341.7367
PSMC6-201	1633.8535
GNPNAT1-001	2188.3954
GNPNAT1-005	0.0
GNPNAT1-002	844.4178
GNPNAT1-004	0.0
GNPNAT1-003	48.4194
DDHD1-003	916.2065
DDHD1-001	1647.2989
DDHD1-002	15262.2649
DDHD1-009	255.3822
DDHD1-005	849.4598
DDHD1-008	240.096
DDHD1-004	279.7919
DDHD1-006	0.0
DDHD1-007	213.2053
DDHD1-201	12197.1188
CDKN3-005	0.0
CDKN3-001	216.8868
CDKN3-201	0.0
CDKN3-003	43.9376
CDKN3-002	59.7839
CDKN3-004	59.2237
CDKN3-009	127.6511
CDKN3-008	120.7683
CDKN3-010	0.0
CDKN3-011	28.0112
CDKN3-202	0.0
CDKN3-203	0.0
CNIH1-001	7206.1625
CNIH1-002	1086.9948
CNIH1-007	851.0604
CNIH1-004	0.0
CNIH1-005	601.5206
CNIH1-006	693.3173
CNIH1-003	101.2405
CGRRF1-001	498.9996
CGRRF1-009	0.0
CGRRF1-005	0.0
CGRRF1-002	464.7459
CGRRF1-008	43.7775
CGRRF1-004	19.0476
CGRRF1-003	586.2345
CGRRF1-007	212.0048
CGRRF1-006	0.0
ATP6V1D-001	1862.585
ATP6V1D-010	193.2773
ATP6V1D-006	0.0
ATP6V1D-012	64.0256
ATP6V1D-004	24.8099
ATP6V1D-013	943.3373
ATP6V1D-005	0.0
ATP6V1D-007	79.6319
ATP6V1D-014	1672.509
ATP6V1D-002	370.3882
ATP6V1D-011	75.07
ATP6V1D-015	0.0
ATP6V1D-009	44.4978
ATP6V1D-008	0.0
C14orf105-001	0.0
C14orf105-007	0.0
C14orf105-010	0.0
C14orf105-006	0.0
C14orf105-012	0.0
C14orf105-009	0.0
C14orf105-002	0.0
C14orf105-004	0.0
C14orf105-008	0.0
C14orf105-003	0.0
C14orf105-005	0.0
PLEK2-001	0.0
PLEK2-006	0.0
PLEK2-004	0.0
PLEK2-003	0.0
PLEK2-005	16.0064
PLEK2-002	0.0
PIGH-001	1676.4306
PIGH-005	260.9844
PIGH-007	0.0
PIGH-009	0.0
PIGH-004	27.611
PIGH-002	926.2905
PIGH-011	427.8511
PIGH-003	13.1253
PIGH-006	68.9076
PIGH-010	38.2553
PIGH-012	0.0
PIGH-008	0.0
LRRC74A-001	0.0
LRRC74A-004	0.0
LRRC74A-003	0.0
LRRC74A-002	0.0
LRRC74A-007	0.0
LRRC74A-008	0.0
PSMA3-001	2412.405
PSMA3-002	29.6919
PSMA3-008	302.1208
PSMA3-007	0.0
PSMA3-005	197.3589
PSMA3-014	64.0256
PSMA3-006	4945.5782
PSMA3-016	0.0
PSMA3-011	0.0
PSMA3-015	37.1349
PSMA3-012	0.0
PSMA3-004	2255.7823
PSMA3-013	0.0
VTI1B-002	1135.8143
VTI1B-004	146.0584
VTI1B-006	55.4622
VTI1B-001	12465.7063
VTI1B-003	50.5002
VTI1B-005	52.2609
TIMM9-008	242.497
TIMM9-001	598.5594
TIMM9-004	201.7607
TIMM9-012	0.0
TIMM9-003	45.2181
TIMM9-002	0.0
TIMM9-010	0.0
TIMM9-009	0.0
TIMM9-011	228.1713
TIMM9-005	0.0
GSTZ1-001	182.0728
GSTZ1-009	115.2461
GSTZ1-002	31.7727
GSTZ1-201	0.0
GSTZ1-014	40.016
GSTZ1-011	143.3373
GSTZ1-005	65.9464
GSTZ1-010	8.6435
GSTZ1-003	56.7427
GSTZ1-007	0.0
GSTZ1-018	0.0
GSTZ1-015	0.0
GSTZ1-004	562.1449
GSTZ1-006	114.5258
GSTZ1-017	39.3758
GSTZ1-012	0.0
GSTZ1-016	0.0
GSTZ1-013	0.0
GSTZ1-008	184.7139
KIAA0586-002	2200.9604
KIAA0586-003	609.6839
KIAA0586-004	0.0
KIAA0586-007	4460.5842
KIAA0586-008	187.3549
KIAA0586-012	57.3029
KIAA0586-013	184.4738
KIAA0586-010	91.7167
KIAA0586-201	0.0
KIAA0586-015	40.4962
KIAA0586-009	80.7523
KIAA0586-014	72.8291
KIAA0586-011	10.6443
KIAA0586-001	1079.7919
KIAA0586-202	2068.3473
TMED8-001	14213.6855
SAMD15-001	224.0896
SAMD15-003	0.0
AHSA1-001	4466.7467
AHSA1-002	552.8611
AHSA1-011	616.2465
AHSA1-005	1110.8443
AHSA1-004	602.9612
AHSA1-009	0.0
AHSA1-010	1007.8431
AHSA1-006	102.2809
AHSA1-012	0.0
AHSA1-003	230.9724
AHSA1-008	1842.0968
AHSA1-007	207.2829
AHSA1-013	0.0
DAAM1-007	4667.3069
DAAM1-001	4302.2809
DAAM1-010	1139.1757
DAAM1-012	13.3653
DAAM1-009	0.0
DAAM1-006	276.9108
DAAM1-004	262.425
DAAM1-011	0.0
DAAM1-002	74.4298
DAAM1-015	0.0
DAAM1-014	0.4002
DAAM1-005	0.0
DAAM1-013	164.0656
ISM2-002	0.0
ISM2-001	0.0
ISM2-006	0.0
ISM2-005	0.0
ISM2-004	0.0
ISM2-007	0.0
ISM2-003	0.0
ISM2-008	0.0
SPTLC2-001	33879.5518
SPTLC2-004	31.7727
SPTLC2-002	1252.581
SPTLC2-006	0.0
SPTLC2-005	37.7751
SPTLC2-003	68.4274
RIN3-001	0.0
RIN3-005	13709.2437
RIN3-014	94.4378
RIN3-012	0.0
RIN3-011	16.0064
RIN3-003	5569.7479
RIN3-010	8.0032
RIN3-013	0.0
RIN3-009	8.8035
RIN3-007	9122.6891
RIN3-008	0.0
RIN3-201	5596.7187
LGMN-001	767.507
LGMN-005	0.0
LGMN-009	0.0
LGMN-012	0.0
LGMN-018	0.0
LGMN-010	0.0
LGMN-013	0.0
LGMN-011	0.0
LGMN-015	12.0048
LGMN-020	0.0
LGMN-004	276.5906
LGMN-019	0.0
LGMN-021	16.0064
LGMN-014	0.0
LGMN-016	0.0
LGMN-002	236.8147
LGMN-007	0.0
LGMN-017	19.6879
LGMN-022	143.9776
ALKBH1-001	830.4122
ALKBH1-004	0.0
ALKBH1-003	0.0
ALKBH1-002	770.2281
SNW1-001	4865.7863
SNW1-008	191.0364
SNW1-007	0.0
SNW1-004	1182.473
SNW1-003	3957.503
SNW1-002	4900.4402
SNW1-006	123.8095
CHGA-001	0.0
CHGA-003	18.4074
CHGA-005	0.0
CHGA-004	0.0
CHGA-006	8.0032
CHGA-007	13.6054
ITPK1-001	365.4262
ITPK1-002	243.5374
ITPK1-007	1999.4398
ITPK1-011	0.0
ITPK1-013	705.1621
ITPK1-008	53.0612
ITPK1-005	8096.9988
ITPK1-010	243.2173
ITPK1-009	0.0
ITPK1-003	2466.5066
ITPK1-012	0.0
ITPK1-006	24.2497
DHRS7-001	0.0
DHRS7-002	0.0
DHRS7-005	0.0
DHRS7-011	0.0
DHRS7-003	177.9912
DHRS7-007	0.0
DHRS7-009	209.2837
DHRS7-008	0.0
DHRS7-201	4235.7743
DHRS7-004	0.0
DHRS7-010	22.6491
DHRS7-202	0.0
PPM1A-009	4436.0144
PPM1A-002	8516.0464
PPM1A-001	13799.1997
PPM1A-006	626.8107
PPM1A-008	266.3465
PPM1A-005	1089.3958
PPM1A-007	71.4686
PPM1A-004	454.3417
SIX4-001	0.0
SIX4-002	0.0
SIX4-004	0.0
GALNT16-002	8.0032
GALNT16-003	0.0
GALNT16-001	8.0032
GALNT16-004	0.0
GALNT16-005	0.0
GALNT16-007	0.0
GALNT16-008	0.0
GALNT16-009	0.0
GALNT16-006	0.0
GALNT16-010	0.0
ASB2-001	79.952
ASB2-004	26.8107
ASB2-002	0.0
ASB2-007	0.0
ASB2-005	0.0
ASB2-003	237.3749
ASB2-010	0.0
ASB2-006	0.0
ASB2-009	0.0
ASB2-008	0.0
CEP128-004	75.3902
CEP128-201	861.1445
CEP128-013	46.8187
CEP128-003	0.0
CEP128-007	0.0
CEP128-006	1191.1965
CEP128-012	0.0
CEP128-005	148.5394
CEP128-001	3573.9896
CEP128-002	0.0
CEP128-010	0.0
CEP128-015	49.3798
CEP128-008	16.0064
CEP128-009	0.0
CEP128-014	0.0
CEP128-011	0.0
ERH-002	0.0
ERH-003	417.0468
ERH-001	3968.3874
ERH-004	0.0
HIF1A-002	655.8623
HIF1A-001	11625.3701
HIF1A-003	6904.4418
HIF1A-201	0.0
HIF1A-010	930.052
HIF1A-005	78.4314
HIF1A-011	220.008
HIF1A-007	180.9524
HIF1A-009	56.1024
HIF1A-012	73.6295
HIF1A-008	0.0
HIF1A-004	6177.431
SUSD6-002	17767.427
SUSD6-003	8.2433
SUSD6-004	343.5774
SRSF5-005	5568.2273
SRSF5-018	4672.2689
SRSF5-003	80.3521
SRSF5-016	0.0
SRSF5-004	6988.1553
SRSF5-010	0.0
SRSF5-001	25546.2185
SRSF5-008	827.2109
SRSF5-011	126.7707
SRSF5-009	5548.3794
SRSF5-007	889.7959
SRSF5-006	32646.4986
SRSF5-014	205.6022
SRSF5-017	4431.5326
SRSF5-019	1437.2949
SRSF5-013	0.0
SRSF5-002	20601.6807
SRSF5-012	3646.4186
SRSF5-015	5327.0908
SLC10A1-001	128.0512
EIF5-001	25777.591
EIF5-002	15350.6202
EIF5-011	0.0
EIF5-010	0.0
EIF5-003	30574.6299
EIF5-015	0.0
EIF5-022	2249.2197
EIF5-018	109.2437
EIF5-013	0.0
EIF5-006	268.5074
EIF5-014	0.0
EIF5-017	535.8944
EIF5-009	1009.2037
EIF5-007	132.7731
EIF5-008	411.3645
EIF5-005	0.0
EIF5-021	598.0792
EIF5-012	0.0
EIF5-019	1474.91
EIF5-020	32.493
EIF5-016	2219.7679
SERPINA4-002	0.0
SERPINA4-001	0.0
SERPINA4-003	0.0
SLC8A3-006	0.0
SLC8A3-001	508.5234
SLC8A3-201	0.0
SLC8A3-003	0.0
SLC8A3-007	0.0
SLC8A3-002	603.8415
SLC8A3-005	0.0
SLC8A3-008	130.2921
SLC8A3-009	0.0
SLC8A3-004	478.0312
DICER1-001	19663.6255
DICER1-201	29600.8804
DICER1-004	5022.2489
DICER1-006	88.0352
DICER1-010	190.1561
DICER1-011	643.5374
DICER1-005	24.6499
DICER1-003	22.0888
DICER1-002	141.1765
DICER1-009	75.6303
DICER1-008	588.3153
DICER1-016	0.0
DICER1-015	241.1365
DICER1-014	849.3798
DICER1-013	0.0
ZFYVE21-001	240.6563
ZFYVE21-002	985.5142
ZFYVE21-007	0.0
