gene_id	SJINF053_211
FITM2	221.0797
BLM	1723.6504
RP11-366L20.2	394.4216
ZNF720	1708.2134
GATA3-AS1	1.2853
OR10D3	0.0
DDI2	4737.365
AC060834.2	0.0
SVIL	958.8175
C17orf102	0.0
TRIM33	6073.2648
LRP10	11919.0231
PELI1	2381.7481
ZNF833P	14.2159
Metazoa_SRP	1.2853
ZNF655	7928.7918
MRPL21	155.527
LYPD2	0.0
UAP1L1	762.2108
BNIP3P1	0.0
ZNF98	0.0
FBXL22	39.8458
ZNF786	437.018
ZNF517	338.0463
S100A7L2	0.0
ZNF675	732.6478
SLC22A5	517.9949
OR8S1	0.0
DACT3	124.6787
ADARB1	1733.9332
ZNF860	5.1414
HTT	9960.1542
OR6N1	0.0
C5AR1	82.2622
DIO3	0.0
CYP2B6	0.0
HIST1H3D	15.4242
DCHS2	64.2674
VEPH1	5.1414
FABP12	0.0
SHPK	756.1954
GGT3P	0.0
OR51D1	0.0
IPP	111.8252
OPALIN	30.8483
OR13G1	0.0
MAP3K5	3055.2699
OGDHL	0.0
C16orf47	7.7121
CYP2F1	3.856
GSTK1	5659.383
HNRNPAB	2814.1774
OR2L5	8.9974
STMN3	1455.0129
PDGFA	170.9512
AC005276.1	0.0
GYPE	7.7121
COL13A1	0.0
RP11-747H12.1	0.0
SPN	20998.7147
ZNF695	34.7044
ADAM3A	0.0
RP11-170L3.7	0.0
PCDHB11	0.0
ZNF628	332.9049
GALP	0.0
SLC2A10	2.5707
ZNF665	143.9589
RPF2	508.9974
LINC00477	0.0
SLC28A3	5.1414
FAM177B	65.5527
MIB2	1969.1902
OR6Y1	0.0
MYO5A	4830.3342
C5orf56	3304.3316
GZMM	59.126
ATG7	576.144
PRAMENP	1.2853
RP11-460N11.2	2.5707
SIPA1L1	5195.3728
TTC30A	280.9897
SSPO	47.5578
ELANE	8.9974
RAB40C	660.6684
PIGN	1446.0154
COL4A6	0.0
ZNF624	478.1491
HHLA3	74.5501
RPS17P2	0.0
HOXA4	543.419
TOPORS	676.0925
BCO2	258.5733
GPX1P1	31.1697
KCNMB2	178.6632
AC107218.3	2.5707
ENTPD6	919.0231
DMBX1	0.0
KLKP1	0.0
OR11L1	0.0
ENPP1	7.7121
ATP11AUN	0.0
CCDC154	176.9537
FAR1	6967.8663
C5orf42	3241.6452
ZNF841	743.5861
MFAP5	7.7121
MYH6	0.0
VN1R5	0.0
ZNF615	386.8895
CXorf40A	571.4781
CDC42SE1	8770.09
UBE2Q2P12	0.0
MPEG1	8108.419
SERPINB2	13.4447
DPP4	68.1234
SERPINB13	0.0
AC106870.2	0.0
PDCD1LG2	10.2828
ZNF433	127.8663
CCER1	0.0
DNAH10	301.4781
SLC22A24	0.0
AC007952.6	26.491
RP4-724E16.2	33.4704
OR51C1P	0.0
KRTAP26-1	0.0
CBX3P7	0.0
SPTAN1	24012.8406
NMB	12.8535
PARVA	0.0
KLHL14	41.1311
OR6C74	0.0
FAM114A1	39.8458
RPE	973.856
ZNF460	305.7198
CR1L	2.5707
PHF2	4071.9794
RPS26	1270.7069
C14orf178	2.3779
PTMAP2	15.9897
SCGB1D4	0.0
PSAP	10732.6478
S100A10	1434.4473
CFAP43	23.1362
LHFPL5	0.0
RPL37A	2293.0591
HOXC6	0.0
TXNRD3	165.8098
CFD	176.0925
C9orf173	14.6144
MAP1LC3C	0.0
MCMBP	2295.6298
EME2	2226.838
KLHDC1	352.1851
ZNF81	1465.2956
TAF13	271.2082
ZNF780A	485.2956
ATAD3A	989.4987
OR5B17	0.0
OR52M1	0.0
IGKV7-3	0.0
FAM118B	469.0488
ZNF461	313.6247
CTC-301O7.4	27.0308
RP1-253P7.4	227.5064
CCDC180	22.7506
SLC9A8	2955.0129
OCLN	689.8715
C4orf22	1.2853
HIST4H4	77.1208
CYP2A13	0.0
ZNF181	534.6915
SLC22A20	58.0334
OR8G1	0.0
FAM212B	221.0797
ZNF44	839.3316
GPAA1	3251.928
ADAMTSL2	11.5681
SGTB	192.8021
ZNF790	179.9486
OR5M12P	0.0
PRB3	0.0
FAM49A	2982.0051
MYO1C	226.2211
MDS2	2.5707
OR7E13P	0.0
NKIRAS1	186.3753
OR1S2	0.0
UGT2B17	1.2853
MEIG1	1.2853
SLC22A12	3.856
KIF13B	2799.4859
NRAP	0.0
ADH5	2142.6735
SLC22A6	0.0
HIST1H2BK	207.9949
TEAD4	5.1414
SPG7	4871.4653
HRNR	0.0
IFNA1	0.0
HES5	0.0
C2orf27A	5.1414
ZNF677	547.4422
ERO1L	1600.2571
ZNF823	164.5244
CYYR1-AS1	0.0
ZNF311	6.4267
ZNF347	736.5039
OR5H2	0.0
PLCG2	11490.9126
FCHSD1	2985.2699
ZNF71	841.4267
AADACL2	0.0
S100A6	915.1671
RPL12	2807.4293
DNM3	93.8303
ZNF121	1877.892
MPZL1	6101.5424
VPS13A	6475.5784
MBP	6858.3033
AKAP17A	9341.9023
ELOVL2	51.4139
GOLGA6L9	303.2005
LEKR1	6.4267
C1orf122	151.6067
OR51A8P	1.2853
SNHG12	442.9692
ZNF734P	0.0
PCDH20	0.0
CLEC9A	217.2237
KEL	26.9923
NOL8	3976.8638
IRAK4	5257.0694
CCDC151	1.2853
DLGAP2	42.4165
MRPL42	2098.0077
ENTPD7	258.3548
FCGR1B	270.9126
SPANXA1	0.0
SAGE2P	0.0
ZNF335	3611.8252
ZNF560	2.5707
TUBA3C	0.0
RPS4X	9830.3342
ZNF273	402.3136
ZNF84	2005.1414
MAK16	829.4987
ZNF667	7.7121
AVPR1B	10.2828
SIRPA	1327.2237
DSCR8	0.0
GRK6	2591.2596
PRIM1	483.2905
MARCH5	1562.982
POTEH	0.0
RP11-347C12.1	597.9692
AKR1B10	0.0
SULT1C4	60.4113
CYP2A7	2.5707
ZBTB14	1218.509
KRTAP9-9	0.0
CD2AP	957.5835
NUP62CL	6.4267
SFI1	2910.0257
KRTAP4-6	0.0
TMPRSS11F	0.0
ZNF649	423.7532
ADH4	2.5707
OR2T6	0.0
ZNF248	553.9846
SNX29P2	135.2314
CHSY3	8.9974
TOR4A	969.1517
LPAR1	241.6452
MB	0.0
OR2L3	5.1414
DEFB107B	0.0
HIBCH	465.2956
ZNF544	977.7249
TMEM229B	254.4987
RP11-267J23.4	1.2853
SOWAHC	3.856
ZNF770	2255.7841
ZNF849P	5.1414
ZNF876P	15.4242
NPIPB6	136.1311
HMGN5	70.6941
MIER1	4132.3907
MAN1A2	4473.0077
SVIP	353.4704
ZNF251	1799.4859
DDRGK1	893.3162
FAM47C	0.0
TFDP1	1791.7738
CLEC4C	3.856
ZNF607	348.329
BPIFA1	0.0
ZNF334	7.7121
HSD17B11	1703.072
SZT2	8592.0437
SULT1C2	0.0
ZXDA	267.0566
RPS6KL1	237.7892
TUBB3	0.0
CACNA1E	2.5707
OR51H2P	0.0
QRICH1	4886.8895
MLLT4-AS1	0.0
CSF2RA	143.9589
FKBP1C	5.5527
DDX42	8586.1183
RP11-98J23.2	368.9203
RPL23A	2444.9871
SLC29A3	484.5758
CTC-490E21.13	0.0
STYX	2002.5707
UBL5	431.8766
OR5BB1P	12.8535
HELZ	7847.0437
TMEM116	115.6812
KRTAP4-5	0.0
UCKL1	1383.8303
RP11-468N14.09	0.0
OR5B21	0.0
NUP210P1	0.0
CARD11	2540.2057
ZNF485	64.2674
PEG3	0.0
SDAD1	1719.7943
BMS1P9	0.0
ZKSCAN8	3413.8817
FAM109A	1183.8046
TMEM239	0.0
HYLS1	209.5116
MYL4	20.5656
ZNF442	50.1285
ZNF813	652.892
HOXC4	14.1388
DCAF12L2	0.0
PIM3	1187.6607
ASNA1	845.7584
RP11-544M22.1	0.0
ASPH	729.8329
OR7A11P	0.0
SPRED2	467.8663
WWP2	3383.0334
GFPT1	2374.036
UVRAG	2903.599
TPTE2P3	0.0
KRTAP13-1	0.0
ZNF26	2379.1774
TMEM207	0.0
ITSN2	12551.4139
NTRK1	1131.1054
BZW1P2	189.0874
MGEA5	17015.4242
TATDN2P1	1.2853
ZNF658B	0.0
MT1F	35.9897
TCAF1	2168.9332
ZNF69	850.8997
TXNRD1	4491.0026
NRARP	35.9897
ZNF583	151.671
KRTAP4-1	0.0
CCT8L2	0.0
OR14L1P	1.2853
ZNF568	191.5167
PRR31	0.0
ZXDB	1008.0077
ZNF480	917.7378
ZNF587	2038.4447
TPM2	695.3728
FLVCR1-AS1	51.4139
RTP2	0.0
SH3BGRL2	60.4113
ZNF808	1432.0566
ANKRD35	2.5707
B3GNT6	0.0
RP11-208N14.4	0.0
YTHDF2	3240.347
NBR2	364.0874
TMA16	434.4473
HLA-DRB5	995.1671
ATL1	166.7995
CNGA1	0.0
MAFK	2513.9589
C1orf228	880.4627
ZNF43	1566.838
GPN1	1491.5039
PLN	2.5707
PABPC1P2	0.0
C2CD4A	0.0
ZNF28	1404.4602
ITGBL1	0.0
ZNF511	301.5296
C20orf203	52.6992
ZNF627	491.0026
KCNRG	70.5527
WDHD1	760.9254
RP11-598D12.4	0.0
ZNF789	1138.6247
CTNND1	3471.7224
DDX39B	21375.2442
SLC34A3	8.9974
RD3	0.0
SPANXC	0.0
SH2D1B	206.9409
ARC	6.4267
RP11-611L7.2	3.856
NUDT16	1604.1131
TLK1	3456.2982
LRBA	2249.3059
C3orf35	51.4139
ZNF536	0.0
MMP17	2494.8586
OR2M2	0.0
BAZ1A	8769.8715
AKR1C4	0.0
COPS8	1056.5167
PPIAP22	82.9434
CCDC69	7778.9203
MDM4	12420.3085
RYR2	0.0
ZNF534	6.4267
KLHL9	1064.2674
FAM3D	0.0
NCOA6	5133.6761
STK39	1948.5861
TAT	1.2853
OR8B4	0.0
ABHD17AP1	20.3728
C6orf89	3280.2057
CALM1	7543.7018
LPA	0.0
RP11-168J19.2	0.0
FAM19A2	29.563
OR10G6	0.0
TTC37	7649.1003
OR5BS1P	0.0
TUSC1	1.2853
MAGEA1	0.0
PAPSS2	62.982
LINC01565	0.0
SLC9A6	2046.2725
FAN1	1169.8329
ABCA4	0.0
EIF1AY	429.3059
MT-ND6	14392.0308
IPO9	4746.6838
OR10R3P	0.0
GPX6	0.0
CEP290	3292.2622
SSBP3-AS1	231.3625
MT-CO2	42349.6015
GLMP	163.3033
FAM179B	1682.5193
DLL1	186.3753
ANKRD13B	176.0925
ECI2	751.1183
UNC13B	20.5656
C19orf45	0.0
MT-CYB	63019.5244
LDB1	4122.108
PPP1R14C	23.1362
CTR9	4712.0823
SMOC1	69.4087
F5	41.1311
MSRB1	362.4679
SMIM11P1	0.0
LRRTM3	0.0
ZNF652	2206.9409
SMURF1	2565.0
SLC5A3	1451.2596
RP5-857K21.11	6.4524
GPATCH3	744.2159
CDC42BPB	54.1388
PLXNB3	46.8509
OXCT2	23.1362
RPL10A	5318.7661
COLGALT2	17.9949
EPS8L3	3.856
EGFL6	0.0
MT-ND2	49088.1234
SYCP1	0.0
APCDD1L	1.2853
RCSD1	34483.2905
RASSF9	0.0
FAM169A	124.4859
ZNF830	323.9075
GRIN3A	60.4113
MT-ND5	82733.9332
OR4D12P	0.0
MUC2	0.0
CNOT7	4855.9126
TMEM184B	2394.6015
MTOR	11725.7455
SCAMP5	23.1362
ZNF521	8687.6607
ALPK2	7.2494
BRINP2	218.509
MAGEB3	0.0
LRIG2	1740.3599
MT-CO1	313726.2468
PNP	4212.0823
PAX9	0.0
LRRC10	2.5707
GK	789.7815
FOXJ3	5784.0617
ZNF358	407.018
SFT2D1	1033.419
CD247	480.7198
GRM3	0.0
CHAMP1	1670.9512
INPP5F	848.329
ARHGAP11A	3920.3342
SUCNR1	110.5398
HMGN2	10709.3188
SELM	1.2853
UBE2J1	11043.7018
GJC2	59.126
OPA1	4769.9229
DENND4B	15098.9974
RYR3	48.8432
ZNF277	685.09
MT-ND3	4789.2031
KTI12	907.8792
DUSP27	5.1414
SELT	2325.1671
ARHGEF15	2.5707
TOX	1833.6889
CES1	11.5681
CD3E	437.018
RUSC2	620.8226
C1orf68	0.0
FICD	206.9409
OSTC	946.0154
HSD3BP5	0.0
R3HDM4	2134.9614
TSEN15	793.0591
LTN1	4471.7224
RUNDC1	2226.2211
CCDC152	664.2031
CTB-36O1.4	1.2853
STKLD1	19.2802
GRK5	204.3702
TYW1	1039.5887
DCAF12	2044.9871
OR5D13	0.0
SFMBT2	1740.3599
ASB12	3.856
PNMA5	2.5707
ITPRIPL1	471.7224
MT-ND4	134919.0231
SMC5	5046.2725
MT-ND1	32511.5681
DCAF12L1	0.0
PRMT6	763.4961
SHISA4	5.1414
CIPC	1305.9126
CAPZA2	2021.1311
MT-ATP6	50848.7018
TOP1	5669.6658
PRC1	1408.8175
BHLHB9	55.2699
MAP3K3	4518.0334
L1CAM	100.2571
SREBF2	11973.5733
C1orf174	1152.9563
POU3F3	5.1414
RASGEF1A	57.8406
C9orf114	2554.6272
RPL39	2718.9332
DZIP3	980.7198
KIAA0753	1688.946
RP11-290L1.7	0.0
DCLRE1A	196.6581
ATG9A	3625.0129
NOS1AP	44.9743
CSAG1	0.0
APRT	782.7763
GPRASP1	339.3316
TBKBP1	1980.7198
MAGEE1	37.2751
CCDC167	52.6992
MT-CO3	45654.2159
ZFP2	165.8098
SOWAHA	0.0
L3MBTL3	9583.1362
DMD	371.4653
MFAP3L	66.838
NAGA	1568.1234
SMG5	6082.2622
KIF1BP	433.162
TGM2	39.8458
ARMCX6	568.1234
PJA2	7100.2571
RORB	0.0
SGMS1	317.4807
OR10R2	0.0
OR10Z1	0.0
MIRLET7E	0.0
MIR375	0.0
MIR30E	0.0
MIRLET7A2	0.0
MIR429	0.0
AL132709.2	0.0
MIR449A	0.0
MIR345	0.0
MIRLET7A3	0.0
MIR16-2	0.0
MIR340	0.0
MIR107	0.0
MIR448	0.0
MIR21	0.0
MIR370	0.0
MIR412	0.0
MIR377	0.0
MIR1-1	0.0
MIR381	0.0
MIR339	0.0
MIR103A2	0.0
MIR369	0.0
MIRLET7C	0.0
MIR371A	0.0
MIR425	0.0
MIR103A1	0.0
MIR219A1	0.0
MIR210	0.0
MIR335	0.0
MIR378A	0.0
MIR361	0.0
MIR324	0.0
MIR135B	0.0
MIR101-2	0.0
MIR330	0.0
MIR323A	0.0
MIR423	0.0
MIRLET7F1	0.0
MIR26A1	0.0
MIR129-2	0.0
MIR133B	0.0
MIR342	0.0
MIR148A	0.0
MIR379	0.0
MIR326	0.0
MIR410	0.0
MIR30C2	0.0
MIR372	0.0
MIR302C	0.0
MIR346	0.0
MIR409	0.0
MIR411	0.0
MIR26B	0.0
MIR148B	0.0
MIR383	0.0
MIR365A	0.0
MIR450A1	0.0
MIRLET7D	0.0
MIR101-1	0.0
MIR373	0.0
MIR302D	0.0
MIRLET7G	0.0
MIR337	0.0
MIR30D	0.0
MIR422A	0.0
MIR208A	0.0
MIR96	0.0
MIR126	0.0
MIRLET7A1	0.0
MIR374A	0.0
MIR367	0.0
MIR331	0.0
MIR31	0.0
MIRLET7I	0.0
MIR365B	0.0
SNORA25	0.0
RN7SKP72	0.0
Y_RNA	0.0
Y_RNA	0.0
RNA5SP289	0.0
Y_RNA	0.0
Y_RNA	0.0
RNU105C	0.0
RNU6-1123P	0.0
RN7SKP184	0.0
RNU6-500P	0.0
Y_RNA	0.0
Y_RNA	0.0
Y_RNA	0.0
Y_RNA	0.0
RNU6-50P	0.0
snoU2_19	0.0
RNU6-834P	0.0
RNA5SP46	0.0
Y_RNA	0.0
Y_RNA	0.0
RNU6-896P	0.0
RNU6-28P	0.0
RNU6-664P	0.0
RNU6-874P	0.0
Y_RNA	0.0
SNORA60	0.0
RNA5S12	0.0
RNU6-349P	0.0
Y_RNA	0.0
RNA5SP26	0.0
RNU6-661P	0.0
SNORA9	0.0
RNU1-58P	0.0
Y_RNA	0.0
RNU6-1094P	0.0
RNU6-502P	0.0
Y_RNA	0.0
Y_RNA	0.0
SNORA21	0.7455
RNU6-1312P	0.0
RNA5SP430	0.0
RNU6-208P	0.0
Y_RNA	0.0
RNU6-858P	0.0
RNU6-222P	0.0
SNORD115-34	0.0
RNU4-82P	1.2853
RNA5SP347	0.0
RNA5SP52	0.0
RN7SKP25	0.0
SNORD60	0.0
RNA5SP183	0.0
RNU4-39P	0.0
RNU6-1298P	0.0
RNU6-230P	0.0
Y_RNA	0.0
Y_RNA	0.0
RNA5S11	0.0
RNU6-204P	0.0
RNA5S3	0.0
RNU5E-1	0.0
RNU6-766P	0.0
Y_RNA	0.0
RNA5SP432	0.0
RNA5S1	0.0
RNA5SP273	0.0
Y_RNA	0.0
RNU6-1115P	0.0
RNU1-150P	0.0
Y_RNA	0.0
SNORA63	2.5064
RNA5SP327	0.0
Y_RNA	0.0
RNU6-1084P	0.0
U3	0.0
RNA5SP453	0.0
RNU5F-1	0.0
Y_RNA	0.0
RNU6-79P	0.0
RNU6-369P	0.0
SNORD114-7	0.0
SNORA25	0.0
RNU6-600P	0.0
RNA5SP93	0.0
RNA5S5	0.0
Y_RNA	0.0
RNY4P19	0.0
RNA5SP308	0.0
RNA5SP250	0.0
SNORA1	0.0
RNA5SP301	0.0
Y_RNA	0.0
Y_RNA	0.0
SNORD62	0.0
RNA5SP370	0.0
RN7SKP170	0.0
VTRNA3-1P	0.0
Y_RNA	0.0
RNU1-108P	0.0
SNORD9	0.0
Y_RNA	0.0
Y_RNA	0.0
Y_RNA	0.0
RNU6-543P	0.0
RNU6-845P	0.0
RNA5SP276	0.0
SNORD115-12	0.0
RNA5SP388	0.0
RNA5SP191	0.0
RNU4-35P	0.0
Y_RNA	0.0
RNU6-1216P	0.0
Y_RNA	0.0
Y_RNA	0.0
RNU6-556P	0.0
RNU1-62P	0.0
SNORA64	0.0
Y_RNA	0.0
Y_RNA	0.0
SNORA63	0.0
SNORA27	0.0
RN7SKP104	0.0
Y_RNA	0.0
SNORA31	0.0
RNA5SP389	0.0
RNU6-633P	0.0
RNU4-15P	0.0
Y_RNA	0.0
RNU1-70P	0.0
SNORD115-25	0.0
Y_RNA	0.0
RNU6-1313P	0.0
RNU1-94P	0.0
RNU6-247P	0.0
RNA5SP110	0.0
RNA5SP477	0.0
RNU6-212P	0.0
RNU6-235P	0.0
Y_RNA	0.0
Y_RNA	0.0
RNU6-386P	0.0
RNA5SP226	0.0
RNA5SP295	0.0
RNU6-462P	0.0
Y_RNA	0.0
RNA5SP305	0.0
RNU6-315P	0.0
Y_RNA	0.0
RNA5SP195	0.0
Y_RNA	0.0
Y_RNA	0.0
RNU6-292P	0.0
SNORA63	0.0
RNA5SP361	0.0
RNU6-37P	0.0
RNA5SP502	0.0
Y_RNA	0.0
SNORA64	0.0
Y_RNA	0.0
RNU5A-1	0.0
RNU6-228P	0.0
SNORA22	0.0
RNA5SP174	0.0
SNORD18C	0.0
SNORD114-1	0.0
RNU6-822P	0.0
Y_RNA	0.0
Y_RNA	0.0
RNA5SP119	0.0
Y_RNA	0.0
RNA5SP321	0.0
SNORD114-14	0.0
RNU6-1301P	0.0
Y_RNA	0.0
RNU6-859P	0.0
RNU6-562P	0.0
RNU6-951P	0.0
RNY4P24	0.0
RNA5SP124	0.0
RNA5SP258	0.0
RN7SKP20	0.0
RNU6-989P	0.0
RNU6-1010P	0.0
RNU1-14P	0.0
Y_RNA	0.0
SNORD33	0.0
SNORA63	0.0
RNU4-79P	0.0
Y_RNA	0.0
Y_RNA	0.0
RNA5SP319	0.0
RN7SKP294	0.0
RNU4-90P	0.0
RNU6-1330P	0.0
RNU6-1272P	0.0
RNU1-35P	0.0
RNU6-1266P	0.0
U3	0.0
Y_RNA	0.0
Y_RNA	0.0
RNU4-21P	0.0
SNORD16	0.0
RNU6-862P	0.0
Y_RNA	0.0
Y_RNA	0.0
RN7SKP185	0.0
RNU1-38P	0.0
RN7SKP173	2.5707
RNU6-1128P	0.0
RNU6-446P	0.0
Y_RNA	0.0
RNU6-223P	0.0
Y_RNA	0.0
RNU6-170P	0.0
SNORD115-29	0.0
Y_RNA	0.0
RNU4-23P	0.0
Y_RNA	0.0
Y_RNA	0.0
SNORD115-2	0.0
U8	0.0
Y_RNA	0.0
Y_RNA	0.0
RN7SKP74	7.7121
U3	0.0
RNU6-655P	0.0
RN7SKP95	5.1414
RNU6-1079P	0.0
Y_RNA	0.0
RNA5SP307	0.0
RNU6-227P	0.0
RNU6-552P	0.0
Y_RNA	0.0
SNORD36A	0.0
Y_RNA	0.0
SNORD104	0.0
Y_RNA	0.0
Y_RNA	0.0
Y_RNA	0.0
Y_RNA	0.0
RNU6-363P	0.0
RNU6-78P	0.0
RNA5SP426	0.0
RNU1-76P	0.0
Y_RNA	0.0
Y_RNA	0.0
SNORD115-9	0.0
SNORD56	0.0
RNU6-1287P	0.0
SNORA52	0.0
RNA5SP188	0.0
SNORA42	0.0
RNY3P2	0.0
RNU6-836P	0.0
RNU6-451P	0.0
RNU6-1233P	0.0
RNU6-924P	0.0
Y_RNA	0.0
SNORD114-5	0.0
Y_RNA	0.0
RNU6-1159P	0.0
RNA5SP383	0.0
RNU1-134P	0.0
RNA5SP491	0.0
RNA5SP374	0.0
RNU6-428P	0.0
RNU6-1260P	0.0
SNORA17	0.0
RNU6-199P	0.0
RNU6-1290P	0.0
RN7SKP291	0.0
Y_RNA	0.0
SNORD115-21	0.0
RNU1-47P	0.0
RNA5SP71	0.0
RNA5SP150	0.0
Y_RNA	0.0
RNA5SP358	0.0
RNA5SP375	0.0
RNU1-72P	0.0
RNU5F-6P	0.0
U3	1.2853
RNU6-490P	0.0
U3	0.0
SNORD50	0.0
RNU6-1120P	0.0
RNU6-582P	0.0
Y_RNA	0.0
RNU6-495P	0.0
Y_RNA	0.0
Y_RNA	0.0
Y_RNA	0.0
RNU6-942P	0.0
RNA5SP452	0.0
Y_RNA	0.0
RN7SKP149	0.0
RNU1-120P	0.0
RNU6-888P	0.0
Y_RNA	0.0
RN7SKP90	0.0
Y_RNA	0.0
RNU6-330P	0.0
RNU6-249P	0.0
Y_RNA	0.0
RNU1-17P	0.0
snoU2_19	0.0
Y_RNA	0.0
Y_RNA	0.0
RNA5SP463	0.0
Y_RNA	0.0
RNU6-1273P	0.0
RNU6-492P	0.0
RNU5B-2P	0.0
RNA5S10	0.0
Y_RNA	0.0
Y_RNA	0.0
Y_RNA	0.0
SNORD114-16	0.0
RNU4-44P	0.0
RNU6-161P	0.0
RNU6-1252P	0.0
ACEA_U3	0.0
RNA5SP405	0.0
RNU1-18P	0.0
RNY1P16	0.0
SNORD81	0.0
Y_RNA	0.0
Y_RNA	0.0
RN7SKP75	0.0
SNORD114-19	0.0
RNU6-653P	0.0
Y_RNA	0.0
RNA5SP443	0.0
SNORA2	0.0
SNORD115-14	0.0
SNORD1B	0.0
Y_RNA	0.0
RNU6-605P	0.0
Y_RNA	0.0
SNORD115-19	0.0
SNORD115-3	0.0
RNU6-797P	0.0
RN7SKP243	0.0
SNORA73	0.0
Y_RNA	0.0
RNA5SP264	0.0
RNU6-486P	0.0
VTRNA1-1	0.0
RNA5SP145	0.0
RNU6-986P	0.0
Y_RNA	0.0
Y_RNA	0.0
RNU6-623P	0.0
RNA5SP448	0.0
Y_RNA	0.0
U8	0.0
RNA5SP98	0.0
RNU6-642P	0.0
RNU6-403P	0.0
RNU4-73P	0.0
RNA5SP65	0.0
RNA5SP32	0.0
Y_RNA	0.0
Y_RNA	0.0
RN7SKP115	0.0
RNU6-812P	0.0
Y_RNA	0.0
SNORD45	0.0
Y_RNA	0.0
RN7SKP63	0.6812
RNA5SP218	0.0
Y_RNA	0.0
Y_RNA	0.0
RNU4-58P	0.0
SNORA30	0.0
RNY4P9	0.0
Y_RNA	0.0
RNU4-80P	0.0
SNORD44	0.0
SNORA25	0.0
RNA5SP326	0.0
SNORD68	0.0
Y_RNA	0.0
RNU6-433P	0.0
SNORA73B	57.8406
SNORD114-31	0.0
Y_RNA	0.0
RN7SKP163	5.1414
RNU6-181P	0.0
RNU6-1167P	0.0
RNU6-508P	0.0
RNU6-252P	0.0
RNU6-251P	0.0
RNU6-984P	0.0
RNU6-1249P	0.0
RNU6-774P	0.0
SNORD56	0.0
SNORA51	0.0
RNA5SP123	0.0
Y_RNA	0.0
Y_RNA	0.0
Y_RNA	0.0
SNORA63	0.0
RN7SKP77	0.0
RNU6-1021P	0.0
Y_RNA	0.0
RNY1P10	0.0
RNU6-778P	0.0
Y_RNA	0.0
RNU6-544P	0.0
SNORD113	0.0
RN7SKP231	0.0
RNU6-216P	0.0
RNU6-23P	0.0
RNU5B-1	0.0
RN7SKP145	0.0
Y_RNA	0.0
SNORD115-18	0.0
Y_RNA	0.0
RNA5SP350	0.0
RNU5D-1	0.0
Y_RNA	0.0
Y_RNA	0.0
Y_RNA	0.0
RNU6-1309P	0.0
RNU1-19P	0.0
Y_RNA	0.0
RNU6-238P	0.0
RNU1-20P	0.0
RNU6-832P	0.0
U8	0.0
RNU1-21P	0.0
RN7SKP211	0.0
Y_RNA	0.0
RNU1-22P	0.0
SNORD74	0.0
Y_RNA	0.0
Y_RNA	0.0
RNY4P27	0.0
RNU6-992P	0.0
SNORD113-6	0.0
RNU6-745P	0.0
RNU6-839P	0.0
RNU6-697P	0.0
RNU6-179P	0.0
U3	0.0
RNU6-626P	0.0
RNA5SP382	0.0
RNA5SP197	0.0
RNU1-23P	0.0
SNORA27	0.0
SNORA70	0.0
RNA5SP133	0.0
Y_RNA	0.0
RN7SKP79	0.0
RNA5SP263	0.0
RNU6-254P	0.0
RNA5SP214	0.0
RNU6-1147P	0.0
Y_RNA	0.0
RNU6-529P	0.0
RNU6-536P	0.0
Y_RNA	0.0
RNU6-97P	0.0
SNORD35A	0.0
Y_RNA	0.0
Y_RNA	0.0
RNU6-66P	0.0
RNU6-838P	0.0
RNU4-32P	0.0
RNA5SP199	0.0
RNA5SP352	0.0
SNORD114-10	0.0
RNU6-624P	0.0
Y_RNA	0.0
Y_RNA	0.0
SNORA18	0.0
Y_RNA	0.0
RNA5SP393	0.0
SNORA36	0.0
RNU6-527P	0.0
RNU1-83P	0.0
Y_RNA	0.0
RNA5SP483	0.0
RNU6-940P	0.0
RNU6-1255P	0.0
Y_RNA	0.0
Y_RNA	0.0
RNA5SP215	0.0
RN7SKP255	0.0
RNA5-8SP7	0.0
Y_RNA	0.0
U3	1.2853
SNORA63	6.6195
Y_RNA	0.0
RNA5SP391	0.0
RNA5SP62	0.0
RNU6-183P	0.0
Y_RNA	0.0
Y_RNA	0.0
RNA5SP333	0.0
RNU1-49P	0.0
RNU1-105P	0.0
RNA5S8	0.0
Y_RNA	0.0
RNU6-485P	0.0
RNU6-1285P	0.0
Y_RNA	0.0
SNORA71D	0.0
SNORA72	0.0
RNU6-833P	0.0
RNU6-792P	0.0
Y_RNA	0.0
RNU6-511P	0.0
SNORD113-8	0.0
RNU6-666P	0.0
RNA5S17	0.0
RNU5E-8P	0.0
RNU5E-10P	0.0
SNORD56	0.0
RNU5B-4P	0.0
RN7SKP45	0.0
RNA5S4	0.0
SNORA42	0.0
RNU6-618P	0.0
RNU6-509P	0.0
Y_RNA	0.0
Y_RNA	0.0
RNU6-698P	0.0
SNORA38B	1.2853
Y_RNA	0.0
SNORD115-24	0.0
RNU6-1099P	0.0
SNORD114-23	0.0
RNU6-1169P	0.0
RNA5SP74	0.0
RNA5SP346	0.0
SNORD114-26	0.0
SNORA63	0.0
Y_RNA	0.0
Y_RNA	0.0
SNORD45	0.0
RNU6-1155P	0.0
Y_RNA	0.0
Y_RNA	0.0
RNU4-81P	0.0
Y_RNA	0.0
RNA5-8SP2	0.0
Y_RNA	0.0
RNU6-799P	0.0
RNU6-1066P	0.0
RNU6-1339P	0.0
RNU6-1085P	0.0
Y_RNA	0.0
RNU6-1112P	0.0
RNU6-1097P	0.0
RNU6-727P	0.0
SNORD118	0.0
